STATE NAME,DISTRICT NAME,PROJECT NAME,awc_count,total_active_0_6,total_measured_0_6,avg_efficiency_pct,suw_mean,sam_mean,mam_mean,meas_gt_active_count,eff_out_of_range_count,weighted_efficiency_pct,<60,60-80,80-95,95-<100,100,coverage_gap
Odisha,Cuttack,Tigiria,101,5170,5170,100.0,0.8996039603960396,0.6064356435643564,0.7672277227722771,0,0,100.0,0.0,0.0,0.0,0.0,101.0,0
Odisha,Deogarh,Barkote,256,7311,7306,99.9551171875,2.218046875,1.5125781249999999,4.3253515625,0,0,99.93160990288607,0.0,0.0,0.0,4.0,252.0,5
Odisha,Deogarh,Reamal,255,8304,8300,99.92388235294118,1.4138431372549018,0.393843137254902,3.072627450980392,0,0,99.95183044315993,0.0,0.0,1.0,3.0,251.0,4
Odisha,Deogarh,Tileibani,289,7121,7121,100.0,1.4346020761245672,0.6971626297577854,2.499204152249135,0,0,100.0,0.0,0.0,0.0,0.0,289.0,0
Odisha,Dhenkanal,Bhubana,270,8402,8394,99.90133333333334,1.2905925925925925,0.3932962962962963,0.897,0,0,99.90478457510117,0.0,0.0,1.0,5.0,264.0,8
Odisha,Dhenkanal,Dhenkanal,281,12174,12133,99.71918149466192,1.0980427046263346,0.40252669039145905,1.7275800711743772,0,0,99.66321669130936,0.0,1.0,2.0,12.0,266.0,41
Odisha,Dhenkanal,Gondia,270,10538,10535,99.976,1.4528518518518518,0.5205925925925926,1.6732222222222222,0,0,99.97153159992408,0.0,0.0,0.0,2.0,268.0,3
Odisha,Dhenkanal,Hindol,423,12572,12559,99.89205673758865,1.051063829787234,0.6663593380614657,2.568321513002364,0,0,99.89659560929049,0.0,0.0,2.0,10.0,411.0,13
Odisha,Dhenkanal,Kamakshyanagar,248,8069,8063,99.94028225806451,1.066008064516129,0.6860080645161291,1.5604435483870969,0,0,99.92564134341306,0.0,0.0,1.0,4.0,243.0,6
Odisha,Dhenkanal,Kankadahad,221,8835,8831,99.96570135746606,1.2524886877828054,0.3399547511312217,0.739185520361991,0,0,99.95472552348613,0.0,0.0,1.0,1.0,219.0,4
Odisha,Dhenkanal,Odapada,298,8792,8785,99.91919463087248,1.0006375838926174,0.36795302013422815,0.7253355704697987,0,0,99.92038216560509,0.0,0.0,1.0,6.0,291.0,7
Odisha,Dhenkanal,Parjang,212,8988,8987,99.98476415094339,0.3075,0.0765566037735849,0.197688679245283,0,0,99.98887405429461,0.0,0.0,0.0,1.0,211.0,1
Odisha,Gajapati,Gumma,351,7176,7172,99.90165242165243,3.3563817663817663,1.4936752136752136,4.771111111111112,0,0,99.94425863991081,0.0,1.0,0.0,2.0,348.0,4
Odisha,Gajapati,Kashinagar,281,4099,4097,99.95416370106761,1.9805338078291814,0.9569039145907473,2.6434163701067614,0,0,99.95120761161259,0.0,0.0,1.0,1.0,279.0,2
Odisha,Gajapati,Mohana,642,16120,16111,99.9398753894081,1.4805919003115264,0.3510747663551402,1.2292367601246106,0,0,99.94416873449131,0.0,0.0,3.0,4.0,635.0,9
Odisha,Gajapati,Nuagada,274,6046,6044,99.9802189781022,3.9534306569343065,2.877883211678832,5.5258394160583935,0,0,99.96692027786966,0.0,0.0,0.0,2.0,272.0,2
Odisha,Gajapati,PARALAKHEMUNDI,320,4302,4297,99.93553125,1.687,1.4421875,3.1306875,0,0,99.8837749883775,0.0,0.0,3.0,1.0,316.0,5
Odisha,Gajapati,R.Udayagiri,263,6684,6682,99.9712927756654,2.094106463878327,0.8622433460076045,2.237680608365019,0,0,99.9700777977259,0.0,0.0,0.0,2.0,261.0,2
Odisha,Gajapati,Rayagada,312,5801,5792,99.87583333333333,4.2235576923076925,1.7226282051282051,7.118878205128206,0,0,99.8448543354594,0.0,0.0,3.0,5.0,304.0,9
Odisha,Ganjam,Aska,251,12562,12558,99.96374501992032,1.439003984063745,0.9606374501992032,1.7653386454183269,0,0,99.9681579366343,0.0,0.0,0.0,4.0,247.0,4
Odisha,Ganjam,Bam City-I,106,7638,7638,100.0,0.6794339622641509,0.36698113207547167,0.6320754716981132,0,0,100.0,0.0,0.0,0.0,0.0,106.0,0
Odisha,Ganjam,Beguniapada,213,12423,12422,99.99253521126761,0.7584976525821596,0.1532863849765258,0.38061032863849764,0,0,99.99195041455366,0.0,0.0,0.0,1.0,212.0,1
Odisha,Ganjam,Belaguntha,192,7734,7734,100.0,1.4530208333333334,0.8940104166666667,1.8425520833333333,0,0,100.0,0.0,0.0,0.0,0.0,192.0,0
Odisha,Ganjam,Berhampur (U) - II,90,6804,6804,100.0,1.3073333333333332,0.2551111111111111,0.8087777777777778,0,0,100.0,0.0,0.0,0.0,0.0,90.0,0
Odisha,Ganjam,Bhanjanagar,258,13943,13940,99.97992248062016,0.9117829457364341,0.6072093023255813,1.4541860465116279,0,0,99.97848382700997,0.0,0.0,0.0,3.0,255.0,3
Odisha,Ganjam,Buguda,231,8801,8795,99.91722943722944,0.08142857142857143,0.05636363636363636,0.16861471861471863,0,0,99.93182592887172,0.0,0.0,1.0,5.0,225.0,6
Odisha,Ganjam,CHATRAPUR,239,10534,10534,100.0,0.9651882845188284,0.5469037656903766,1.3663179916317991,0,0,100.0,0.0,0.0,0.0,0.0,239.0,0
Odisha,Ganjam,Chikiti,200,9454,9453,99.99155,1.31945,0.6938500000000001,1.51685,0,0,99.98942246668076,0.0,0.0,0.0,1.0,199.0,1
Odisha,Ganjam,DHARAKOTE,194,8267,8267,100.0,1.0575257731958763,0.9084020618556701,1.643917525773196,0,0,100.0,0.0,0.0,0.0,0.0,194.0,0
Odisha,Ganjam,Digapahandi,267,10688,10685,99.97176029962546,0.34629213483146065,0.40127340823970037,1.0338202247191013,0,0,99.97193113772454,0.0,0.0,0.0,3.0,264.0,3
Odisha,Ganjam,Ganjam,153,7503,7503,100.0,1.1850326797385622,0.514640522875817,2.485751633986928,0,0,100.0,0.0,0.0,0.0,0.0,153.0,0
Odisha,Ganjam,Hinjilicut,213,10979,10978,99.98765258215963,0.532018779342723,0.5602347417840375,1.505211267605634,0,0,99.99089170234083,0.0,0.0,0.0,1.0,212.0,1
Odisha,Ganjam,Jaganathprasad,235,9945,9945,100.0,1.8982978723404256,1.0920425531914892,1.7802978723404255,0,0,100.0,0.0,0.0,0.0,0.0,235.0,0
Odisha,Ganjam,Kavisuryanagar,190,10087,10087,100.0,0.42552631578947364,0.2817368421052632,0.7845263157894737,0,0,100.0,0.0,0.0,0.0,0.0,190.0,0
